N_SQ_VO;C_COINSEE;C_DESI;C_LIAISON;L_VOIE;L_COURTMIN;L_LONGMIN;C_VOIE;B_FANTOIR;B_OFF;C_VOIE_VP;Geometry;OBJECTID;C_DOMOFF;N_SQ_CO;LENGTH;Geometry X Y
750005193;75056;CITE;;JANDELLE;Cité Jandelle;Cité Jandelle;750564814;O;O;4730;"{""coordinates"": [[[2.3797241080907456, 48.87477527775565], [2.3797718122008122, 48.874833783780225], [2.38027875650987, 48.87562416247943], [2.3804431808631734, 48.875569542714466]], [[2.38027875650987, 48.87562416247943], [2.3804338714417637, 48.875863873220155]]], ""type"": ""MultiLineString""}";2849;O;750001537;;48.875350305555905, 2.380114706229608
750006398;75056;IMP;DES;JARDINIERS;Imp. des Jardiniers;Impasse des Jardiniers;750564826;O;O;4742;"{""coordinates"": [[2.3917755826975444, 48.852109054647855], [2.3919451280244233, 48.852141897306836], [2.3923343448888583, 48.852216812004436]], ""type"": ""LineString""}";2856;P;750001537;;48.852163003619594, 2.3920549502200457
750004861;75056;PRT;DE LA;CONCORDE;Port de la Concorde;Port de la Concorde;750562261;O;O;2264;"{""coordinates"": [[2.31866055342773, 48.86458457428126], [2.3185621223785264, 48.864520879649746], [2.3185285686015074, 48.86444428898359], [2.3200137139865435, 48.863967843815395], [2.321210923878282, 48.86359844266421]], ""type"": ""LineString""}";2863;P;750001537;;48.864051388116955, 2.3197829515511215
750000316;75056;SQ;;LA CHAMPMESLE;Sq. la Champmeslé;Square la Champmeslé;750561729;O;O;5141;"{""coordinates"": [[2.3904794715638507, 48.888092790570404], [2.3902899143145535, 48.88789212201157], [2.3905896458600164, 48.887035010686574]], ""type"": ""LineString""}";2882;V;750001537;;48.88758686881451, 2.390426937375344
750005891;75056;RUE;;CROIX DES PETITS CHAMPS;R. Croix des Petits Champs;Rue Croix des Petits Champs;750562453;O;O;2446;"{""coordinates"": [[2.3391842860901564, 48.86221832149172], [2.3393964408125925, 48.86271994374211], [2.339535665190433, 48.86304910882198], [2.3395830047311, 48.86316101501285], [2.339768939333567, 48.86353905611219], [2.3402664938648843, 48.86447303704666], [2.340455067630169, 48.864737054101404], [2.340668449165792, 48.8650358142669], [2.340900397475324, 48.865327184662505], [2.3410602816899164, 48.86553956402298]], ""type"": ""LineString""}";2905;P;750001537;;48.863930651339466, 2.3400332394317114
750002680;75056;RUE;DU;SENEGAL;R. du Sénégal;Rue du Sénégal;750568918;O;O;8552;"{""coordinates"": [[2.382115892856907, 48.871000357905835], [2.3829580941597435, 48.87143941473261]], ""type"": ""LineString""}";2916;P;750001537;;48.871219886319224, 2.3825369935083254
750005081;75056;PL;;ADRIEN OUDIN;Pl. Adrien Oudin;Place Adrien Oudin;750560084;O;O;0077;"{""coordinates"": [[2.3357016429996706, 48.87261638443461], [2.335346062750278, 48.87297570224923], [2.3352351166062584, 48.872676262589636]], ""type"": ""LineString""}";2936;P;750001537;;48.872807633974446, 2.3354335472202656
750004545;75056;RUE;DE;MEDICIS;R. de Médicis;Rue de Médicis;750566244;O;O;6159;"{""coordinates"": [[2.3389624228500874, 48.848943110042704], [2.3401040838813554, 48.84764924498864]], ""type"": ""LineString""}";2963;P;750001537;;48.84829617751567, 2.339533253365722
750003643;75056;AV;DU;DOCTEUR GLEY;Av. du Docteur Gley;Avenue du Docteur Gley;750562834;O;O;2854;"{""coordinates"": [[2.409549440668215, 48.87791473313657], [2.4098716385374934, 48.87739545752568], [2.4101485121081305, 48.877199734081344], [2.4115413013598928, 48.87688005115402], [2.4120055008183803, 48.87678603190848], [2.412190314904865, 48.87675960891247]], ""type"": ""LineString""}";2989;P;750001537;;48.877143694520704, 2.410745349454184
750003749;75056;RUE;;CHRETIEN DE TROYES;R. Chrétien de Troyes;Rue Chrétien de Troyes;750562022;O;O;2012;"{""coordinates"": [[[2.3797579147501873, 48.84361314950155], [2.379710920545142, 48.843672560335094], [2.3790736666577406, 48.844032658458694], [2.3789373999977177, 48.84406752975144], [2.3788823632884495, 48.844104225654156], [2.378884688149157, 48.84414010415393], [2.37891722869652, 48.84417312667224], [2.3790016239930973, 48.844207794383166]], [[2.3790736666577406, 48.844032658458694], [2.3790016239930973, 48.844207794383166], [2.3790588324512725, 48.8442312768002], [2.379769068159167, 48.84453192929196], [2.3803230432625972, 48.84476641179408], [2.3804784271907646, 48.84482562985936]]], ""type"": ""MultiLineString""}";2999;P;750001537;;48.844255291761755, 2.379508852001031
750006648;75056;RUE;DES;ECOUFFES;R. des Ecouffes;Rue des Ecouffes;750563106;O;O;3136;"{""coordinates"": [[2.3581485057253437, 48.856256706155435], [2.358281453586231, 48.85642754040172], [2.3585060831127453, 48.85670825400551], [2.3589206840263572, 48.85720699819219], [2.3590050514090013, 48.857305515273076], [2.3590706582304066, 48.857351391781236]], ""type"": ""LineString""}";3098;P;750001537;;48.85681474709116, 2.358598720267591
750005997;75056;RUE;DE;CASTIGLIONE;R. de Castiglione;Rue de Castiglione;750561603;O;O;1595;"{""coordinates"": [[2.3272570974103526, 48.86530366841787], [2.3278600955236994, 48.86594472879107], [2.328513817184027, 48.866583839886225], [2.3285755023246426, 48.86661023998307]], ""type"": ""LineString""}";3102;P;750001537;;48.86597364142725, 2.327902756787086
750005046;75056;RUE;;BALLU;R. Ballu;Rue Ballu;750560646;O;O;0633;"{""coordinates"": [[[2.3316254484645524, 48.88151030900477], [2.329531591858641, 48.88201882931743], [2.3289832515860738, 48.88215185326961]], [[2.328733014058456, 48.882212360547356], [2.3281910420474734, 48.8823429344185], [2.3279711032883807, 48.88235685381946]]], ""type"": ""MultiLineString""}";3124;P;750001537;;48.88193501456588, 2.32987053280236
750005854;75056;RUE;;FRANCOIS MIRON;R. François Miron;Rue François Miron;750563805;O;O;3818;"{""coordinates"": [[2.3541651159144346, 48.85582175149272], [2.35426150107977, 48.85584923422962], [2.355049963594978, 48.85589840013766], [2.3552584008689417, 48.85591765432637], [2.3555417335202526, 48.85593665501433], [2.3556979088757215, 48.8559157856888], [2.356341793986473, 48.85581945888266], [2.356436373646207, 48.85581003875538], [2.3567446118456163, 48.85576236672236], [2.356900502564664, 48.85572582759734], [2.357051211012745, 48.85569063643197], [2.357421718161656, 48.85558004583095], [2.3576515936804694, 48.855507524237815], [2.3576525351291675, 48.855507439356515], [2.3577631988525565, 48.85551217937418], [2.3585936670065757, 48.855476954405546], [2.359080021638948, 48.85541462723713], [2.359602083759129, 48.8553444759798]], ""type"": ""LineString""}";3131;P;750001537;;48.85568213994515, 2.3568850656669693
750003238;75056;RUE;;JULES VERNE;R. Jules Verne;Rue Jules Verne;750565109;O;O;4974;"{""coordinates"": [[2.375560444050373, 48.86997458490401], [2.374648994238546, 48.87123076989464]], ""type"": ""LineString""}";3147;P;750001537;;48.87060267739932, 2.3751047191444594
750003940;75056;PAS;;BRUNOY;Pas. Brunoy;Passage Brunoy;750561343;O;N;1335;"{""coordinates"": [[2.3766267337861855, 48.844318996930205], [2.3767920570744083, 48.84439435216186], [2.3769927657827057, 48.84448583706758]], ""type"": ""LineString""}";3166;I;750001537;;48.84440241684708, 2.376809749853643
750001860;75056;AV;;BOUDON;Av. Boudon;Avenue Boudon;750561143;O;O;1149;"{""coordinates"": [[2.2703093886082675, 48.850319030594676], [2.2703319845646748, 48.85029559605884], [2.2703433993322646, 48.85025315271597], [2.269794476616372, 48.84958765555503], [2.269379544064203, 48.849091901533534]], ""type"": ""LineString""}";3168;P;750001537;;48.849701434213486, 2.2698850709126805
750001956;75056;RUE;;AUMONT-THIEVILLE;R. Aumont-Thiéville;Rue Aumont-Thiéville;750560576;O;O;0549;"{""coordinates"": [[2.2886395517043776, 48.88379218407079], [2.28992395325457, 48.882879779281325]], ""type"": ""LineString""}";3205;P;750001537;;48.883335981676055, 2.2892817524794737
750006656;75056;PONT;DU;CARROUSEL;Pont du Carrousel;Pont du Carrousel;750561579;O;O;1570;"{""coordinates"": [[[2.332763337916949, 48.858414067096554], [2.3326610797110217, 48.858632785746245], [2.3325922549420746, 48.85877382491014]], [[2.3324457936145544, 48.85850849973769], [2.3325336168224773, 48.85866760823464], [2.3325922549420746, 48.85877382491014]], [[2.33203470978885, 48.85863987642476], [2.3322834641964993, 48.85866893772769], [2.3323894930680202, 48.85870494575761], [2.3325922549420746, 48.85877382491014], [2.3329100924929262, 48.85934959891897], [2.333221011992651, 48.8599169242746], [2.333215826458754, 48.85994828270585], [2.333331456767864, 48.86007783078985], [2.333362943236899, 48.86014382962777]]], ""type"": ""MultiLineString""}";3217;P;750001537;;48.8591010977336, 2.332752144021588
750001184;75056;RUE;;LEROUX;R. Leroux;Rue Leroux;750565603;O;O;5535;"{""coordinates"": [[[2.287693041569332, 48.87066748671969], [2.286790599394839, 48.87159146084067]], [[2.286536605799752, 48.87176697430769], [2.28560430975904, 48.872215618992634], [2.285562150598579, 48.872285516277906]]], ""type"": ""MultiLineString""}";3224;P;750001537;;48.87153780167739, 2.2866822629463526
750002112;75056;RTE;DE LA;GERBE;Rte. de la Gerbe;Route de la Gerbe;75056R580;O;O;Z580;"{""coordinates"": [[[2.4514932388979704, 48.818451113262974], [2.451248575111213, 48.81864731315588], [2.450976061365232, 48.818933735660195], [2.45080486382979, 48.81922491287817], [2.450755652230719, 48.81931974154029]], [[2.4487311385488666, 48.81868570251588], [2.449366016171684, 48.81881066380348], [2.4499716896255013, 48.81896084967657], [2.4502238890242944, 48.81902836525685], [2.4502663388562906, 48.81906211603083], [2.450349995458452, 48.81908993148536], [2.45049889704499, 48.81915058604316], [2.4506328745103017, 48.81922652413671], [2.450755652230719, 48.81931974154029], [2.4506740714608033, 48.81954600866902], [2.4505948554865706, 48.819689958021435], [2.4504998236705373, 48.819823860586276], [2.4504191690093062, 48.820283833519774]]], ""type"": ""MultiLineString""}";3233;P;750001537;;48.81911949228468, 2.4503093895460637
750007303;75056;PL;;JUSTIN GODART;Pl. Justin Godart;Place Justin Godart;750565136;O;O;4999;"{""coordinates"": [[2.335241277202594, 48.85791958949224], [2.3351339718952646, 48.858009216305106], [2.3330247607161283, 48.85854266577488]], ""type"": ""LineString""}";3264;P;750001537;;48.85825712956418, 2.334146285794418
750003594;75056;PAS;;DUMAS;Pas. Dumas;Passage Dumas;750562982;O;O;3010;"{""coordinates"": [[2.3898131946044012, 48.852028616936956], [2.389906553160833, 48.852060669231456], [2.390374618688454, 48.85214723423608], [2.3926022923433545, 48.85256711167062], [2.3924364513577983, 48.85281601937496]], ""type"": ""LineString""}";3282;P;750001537;;48.85234081748384, 2.391331165814974
750002000;75056;SQ;;ANTOINE ARNAULD;Sq. Antoine Arnauld;Square Antoine Arnauld;750560369;O;O;0351;"{""coordinates"": [[2.2722338610461983, 48.855954389990714], [2.2719715371551836, 48.85579257332289]], ""type"": ""LineString""}";3316;V;750001537;;48.8558734816568, 2.272102699100691
750003905;75056;RUE;;CAUCHOIS;R. Cauchois;Rue Cauchois;750561610;O;O;1602;"{""coordinates"": [[[2.3337292572233963, 48.88481323735277], [2.3328769768707587, 48.8852123086514], [2.3325490700251734, 48.885365174845525]], [[2.3328769768707587, 48.8852123086514], [2.333201760634865, 48.885542804825334]]], ""type"": ""MultiLineString""}";3337;P;750001537;;48.88516500137607, 2.333113051339665
750001799;75056;PAS;;CHATELET;Pas. Châtelet;Passage Châtelet;750561928;O;O;1919;"{""coordinates"": [[2.324639674689769, 48.89691078255708], [2.3249038136188402, 48.897069446137294], [2.3246540123113903, 48.89735224103411], [2.3246155282285224, 48.89748409821839]], ""type"": ""LineString""}";3345;O;750001537;;48.897162794802185, 2.3247521654942505
750001966;75056;PL;DE;BARCELONE;Pl. de Barcelone;Place de Barcelone;750560669;O;O;0654;"{""coordinates"": [[[2.273576951539885, 48.847282619030636], [2.2734219546964187, 48.8473395520531], [2.2733688655966513, 48.847509479686096], [2.2737292399374467, 48.847433692822456]], [[2.2733688655966513, 48.847509479686096], [2.2734215819595285, 48.84756958072635], [2.2735234118813015, 48.84760905172517], [2.273758753155115, 48.847645115128145], [2.2739733412954335, 48.84769776235025]]], ""type"": ""MultiLineString""}";3414;P;750001537;;48.847519090586005, 2.273575347548438
750006455;75056;VLA;;CHARLES BENARD;Vla. Charles Bénard;Villa Charles Bénard;750561804;O;O;1812;"{""coordinates"": [[2.40555493907601, 48.84402770107707], [2.4051258943181715, 48.844086580756624]], ""type"": ""LineString""}";3426;V;750001537;;48.844057140916846, 2.405340416697091
750001567;75056;SQ;;FERNAND DE LA TOMBELLE;Sq. Fernand de la Tombelle;Square Fernand de la Tombelle;750563607;O;O;3620;"{""coordinates"": [[2.3131518158892757, 48.88474390468218], [2.3133077901875914, 48.8848289048809], [2.3134585425132657, 48.88492111454511]], ""type"": ""LineString""}";3466;O;750001537;;48.88483059288439, 2.313306286747545
750006037;75056;ALL;;ANDRE BRETON;All. André Breton;Allée André Breton;750560314;O;O;0297;"{""coordinates"": [[2.345270857598733, 48.86177158659881], [2.345396115948582, 48.86198155897631], [2.345604059856417, 48.86239010052749], [2.3458838431872917, 48.86292991614536]], ""type"": ""LineString""}";3469;P;750001537;;48.86234807743574, 2.3455821207350027
750004031;75056;RUE;;ANDRE BARSACQ;R. André Barsacq;Rue André Barsacq;750560316;O;O;0300;"{""coordinates"": [[2.3424733055608593, 48.884805009078015], [2.3418367986633424, 48.8849894986048], [2.3406216184613933, 48.885329422914744], [2.3405729008231515, 48.88535365232677]], ""type"": ""LineString""}";3471;P;750001537;;48.88507665955981, 2.3415218780227818
750006547;75056;RUE;;EDMOND VALENTIN;R. Edmond Valentin;Rue Edmond Valentin;750563138;O;O;3162;"{""coordinates"": [[2.3030040827178335, 48.85983172169727], [2.301213774091084, 48.85963900891699], [2.3007750735431363, 48.85960748720128]], ""type"": ""LineString""}";3508;P;750001537;;48.85971335544692, 2.3018901387837105
750000349;75056;ALL;DE LA;REINE MARGUERITE;All. de la Reine Marguerite;Allée de la Reine Marguerite;75056Z180;O;O;Z180;"{""coordinates"": [[[2.2420567227175408, 48.8489218128658], [2.2419729905914383, 48.84999013643287], [2.2417671422267693, 48.85159175601102], [2.2415531712056134, 48.853530511451865], [2.2417475785813314, 48.85385307760477], [2.2424153585868316, 48.85482809011091], [2.2436671012683944, 48.85670598193534], [2.2448807928728742, 48.858564424462806], [2.246081971884915, 48.86037136484364], [2.248123974372673, 48.86346292807231], [2.2491178465872825, 48.86493616951824], [2.2510244439822165, 48.86782561563543], [2.251064903090653, 48.867937631308926], [2.252330470113393, 48.86987423843761], [2.2549770642679428, 48.87382187472897]], [[2.2420567227175408, 48.8489218128658], [2.2420543590374984, 48.84863272281631], [2.2420689476693894, 48.84847574946199], [2.242141006855029, 48.84844779487352], [2.2422306929206886, 48.84848216123303], [2.242178232865657, 48.84854177189127], [2.2421591000666092, 48.84860455255549], [2.2420567227175408, 48.8489218128658]]], ""type"": ""MultiLineString""}";3529;P;750001537;;48.86120892232161, 2.2470445784132336
750001381;75056;RUE;;GRAMME;R. Gramme;Rue Gramme;750564263;O;O;4226;"{""coordinates"": [[2.2946453742395856, 48.845563118192715], [2.2947412312890583, 48.845538348185805], [2.29563022785779, 48.8451963135046], [2.2963223170365383, 48.84491851604247], [2.296835528470495, 48.8446597821173], [2.296905392839087, 48.844623237780525]], ""type"": ""LineString""}";3533;P;750001537;;48.84512150126856, 2.29578729465625
750001809;75056;RUE;;CINO DEL DUCA;R. Cino Del Duca;Rue Cino Del Duca;750562040;O;O;2043;"{""coordinates"": [[[2.2821201465592624, 48.88382080240444], [2.2822906050054765, 48.88383354269656], [2.2820260791454787, 48.88362317583438], [2.281914637003842, 48.88356517480868]], [[2.285612490211311, 48.88639838256472], [2.2855018783013676, 48.88636462707503], [2.285441447156789, 48.88627354167425], [2.2846421232762326, 48.885658660559685], [2.284541141968705, 48.885564310586695], [2.2844304292605444, 48.885487457364974], [2.2823486198901146, 48.88387968463856], [2.2822906050054765, 48.88383354269656]]], ""type"": ""MultiLineString""}";3552;P;750001537;;48.88494007871594, 2.283716074821165
750005357;75056;VLA;;ALBERT ROBIDA;Vla. Albert Robida;Villa Albert Robida;750560127;O;O;0152;"{""coordinates"": [[2.39111080108268, 48.87901281303922], [2.3900422200428393, 48.87909515689784]], ""type"": ""LineString""}";3577;P;750001537;;48.87905398496853, 2.3905765105627594
750005315;75056;SQ;DES;BOULEAUX;Sq. des Bouleaux;Square des Bouleaux;750561175;O;O;1171;"{""coordinates"": [[2.3750795009285204, 48.88249979404798], [2.3758313989365383, 48.88190657142998]], ""type"": ""LineString""}";3583;V;750001537;;48.88220318273898, 2.375455449932529
750003319;75056;RUE;DE L';INDRE;R. de l'Indre;Rue de l'Indre;750564704;O;O;4614;"{""coordinates"": [[2.403222585858286, 48.8626134082291], [2.404108175090203, 48.86335507405861]], ""type"": ""LineString""}";3624;P;750001537;;48.862984241143856, 2.4036653804742443
750004992;75056;RUE;;BLAINVILLE;R. Blainville;Rue Blainville;750561001;O;O;1011;"{""coordinates"": [[2.349247265553494, 48.8445046739658], [2.348952446895449, 48.84449402233625], [2.348762069332304, 48.84449018912631], [2.348098398306388, 48.844428844489386]], ""type"": ""LineString""}";3674;P;750001537;;48.84447510472098, 2.348672313604529
